request_id,requester_role,clearance_level,device_managed,device_posture_score,mfa_passed,source_zone,target_zone,target_sensitivity,access_type,off_hours,change_ticket
REQ-004036,analyst,3,1,94,1,vpn,corporate,2,read,1,1
REQ-004037,contractor,1,0,82,1,vpn,ot_network,2,admin,0,1
REQ-004038,contractor,4,1,61,0,vpn,ot_network,1,write,0,1
REQ-004039,analyst,3,1,93,1,vpn,corporate,2,admin,0,1
REQ-004040,admin,4,0,69,1,vpn,corporate,3,read,0,0
REQ-004041,admin,2,1,64,1,vpn,ot_network,2,read,1,0
REQ-004042,contractor,3,1,97,1,corporate,restricted,4,read,0,1
REQ-004043,contractor,1,0,56,0,corporate,corporate,1,write,0,0
REQ-004044,engineer,4,1,75,1,corporate,corporate,3,read,0,0
REQ-004045,engineer,1,1,62,1,guest,corporate,2,write,0,0
REQ-004046,admin,4,1,78,1,corporate,corporate,2,admin,1,0
REQ-004047,admin,3,1,72,0,vpn,corporate,4,read,0,0
REQ-004048,engineer,1,0,75,1,corporate,corporate,1,write,0,0
REQ-004049,analyst,2,1,68,1,corporate,corporate,2,read,0,0
REQ-004050,analyst,4,1,76,1,corporate,ot_network,3,read,0,1
REQ-004051,engineer,2,1,76,1,vpn,corporate,3,read,1,0
REQ-004052,contractor,4,1,57,1,vpn,corporate,3,read,1,0
REQ-004053,admin,4,1,78,1,corporate,corporate,2,admin,0,1
REQ-004054,admin,2,1,98,1,corporate,corporate,3,read,0,0
REQ-004055,engineer,2,1,63,0,vpn,corporate,2,read,1,0
REQ-004056,engineer,3,1,68,1,corporate,corporate,2,write,0,0
REQ-004057,analyst,3,1,81,1,vpn,corporate,1,read,0,0
REQ-004058,admin,3,0,69,0,corporate,ot_network,1,read,0,0
REQ-004059,analyst,3,1,60,1,corporate,ot_network,1,write,0,1
REQ-004060,admin,3,1,70,1,corporate,restricted,3,write,0,1
REQ-004061,engineer,1,1,100,1,guest,restricted,1,read,0,0
REQ-004062,analyst,2,1,100,1,corporate,corporate,2,write,0,1
REQ-004063,engineer,2,1,95,1,vpn,ot_network,3,write,1,1
REQ-004064,engineer,4,1,78,1,vpn,corporate,4,admin,0,0
REQ-004065,admin,4,1,78,0,guest,corporate,1,read,0,0
REQ-004066,analyst,1,1,96,1,corporate,corporate,4,read,0,1
REQ-004067,analyst,2,1,92,1,vpn,corporate,2,read,0,1
REQ-004068,engineer,2,1,97,1,corporate,corporate,3,read,0,0
REQ-004069,contractor,3,1,55,1,guest,ot_network,2,read,0,1
REQ-004070,admin,2,1,68,1,corporate,corporate,3,read,0,0
REQ-004071,engineer,4,0,94,1,corporate,corporate,3,write,1,1
REQ-004072,contractor,4,1,85,1,corporate,ot_network,3,read,1,0
REQ-004073,engineer,4,1,75,0,corporate,corporate,1,read,0,1
REQ-004074,analyst,2,0,89,0,corporate,corporate,3,read,0,0
REQ-004075,analyst,2,1,78,1,vpn,restricted,2,write,0,1
REQ-004076,engineer,2,1,59,1,corporate,corporate,1,read,1,0
REQ-004077,contractor,1,1,76,1,corporate,corporate,3,read,1,0
REQ-004078,admin,1,1,72,1,guest,ot_network,3,write,1,1
REQ-004079,admin,4,1,57,1,vpn,corporate,3,read,0,1
REQ-004080,admin,2,0,97,0,corporate,corporate,2,write,0,0
REQ-004081,engineer,2,1,71,1,vpn,corporate,2,read,1,0
REQ-004082,admin,2,1,86,1,guest,ot_network,1,admin,0,1
REQ-004083,contractor,2,1,73,1,corporate,ot_network,2,read,0,0
REQ-004084,admin,1,1,76,0,vpn,corporate,2,write,0,1
REQ-004085,contractor,2,1,66,1,corporate,ot_network,1,write,0,0
REQ-004086,analyst,3,1,82,0,corporate,corporate,1,read,1,0
REQ-004087,admin,4,1,100,0,vpn,corporate,1,read,0,0
REQ-004088,engineer,4,1,87,1,vpn,restricted,3,admin,0,0
REQ-004089,analyst,2,1,79,1,vpn,corporate,1,read,0,1
REQ-004090,contractor,4,1,67,1,guest,corporate,4,write,1,0
REQ-004091,engineer,3,1,92,1,corporate,corporate,1,write,0,1
REQ-004092,analyst,4,1,95,1,guest,restricted,2,read,0,1
REQ-004093,engineer,3,1,75,1,vpn,corporate,3,admin,0,1
REQ-004094,admin,2,0,61,1,corporate,corporate,3,read,1,1
REQ-004095,engineer,2,1,98,1,guest,corporate,1,write,1,1
REQ-004096,engineer,2,1,96,0,corporate,corporate,2,admin,0,0
REQ-004097,analyst,1,1,74,1,corporate,corporate,1,write,1,0
REQ-004098,contractor,4,1,56,1,corporate,corporate,2,read,0,1
REQ-004099,admin,2,1,91,1,guest,corporate,1,read,0,1
REQ-004100,contractor,1,1,63,0,guest,corporate,2,read,1,0
REQ-004101,analyst,1,1,69,1,vpn,corporate,1,write,0,0
REQ-004102,contractor,2,1,100,1,vpn,restricted,2,read,0,0
REQ-004103,analyst,3,1,89,1,corporate,ot_network,2,read,1,1
REQ-004104,admin,1,1,80,1,corporate,restricted,2,read,0,1
REQ-004105,contractor,4,1,96,1,corporate,corporate,2,write,0,0
REQ-004106,admin,4,1,60,1,guest,ot_network,3,read,0,0
REQ-004107,admin,4,0,67,1,corporate,corporate,3,read,0,1
REQ-004108,contractor,2,1,58,0,corporate,restricted,1,write,1,0
REQ-004109,admin,4,1,65,1,vpn,restricted,2,admin,0,1
REQ-004110,engineer,1,1,89,1,vpn,corporate,3,write,0,0
REQ-004111,engineer,4,1,64,1,guest,corporate,4,write,0,0
REQ-004112,admin,3,0,99,0,vpn,corporate,3,write,0,0
REQ-004113,admin,3,1,74,1,corporate,ot_network,1,read,0,0
REQ-004114,analyst,4,0,66,1,guest,corporate,3,read,0,0
REQ-004115,engineer,2,1,68,0,corporate,corporate,1,read,0,0
REQ-004116,admin,4,0,92,1,corporate,corporate,1,read,0,1
REQ-004117,contractor,3,1,77,1,corporate,restricted,2,read,0,1
REQ-004118,engineer,4,1,77,1,vpn,ot_network,4,admin,1,0
REQ-004119,admin,2,1,60,1,vpn,ot_network,4,read,1,0
REQ-004120,admin,3,1,73,0,corporate,ot_network,2,admin,1,1
REQ-004121,admin,2,0,62,1,guest,corporate,4,read,0,1
REQ-004122,engineer,2,0,65,1,vpn,restricted,3,admin,0,1
REQ-004123,engineer,4,1,64,1,corporate,corporate,3,read,0,1
REQ-004124,admin,3,1,84,1,guest,restricted,2,write,1,1
REQ-004125,engineer,4,1,77,1,corporate,ot_network,3,write,1,0
REQ-004126,engineer,2,1,60,1,vpn,restricted,3,write,0,0
REQ-004127,engineer,3,1,61,1,corporate,corporate,3,read,0,0
REQ-004128,contractor,3,1,58,0,guest,ot_network,3,write,0,0
REQ-004129,contractor,1,1,71,0,vpn,corporate,3,write,0,0
REQ-004130,analyst,2,1,66,1,guest,restricted,2,read,1,1
REQ-004131,analyst,3,1,96,1,vpn,ot_network,1,write,0,1
REQ-004132,admin,3,1,84,0,corporate,corporate,3,admin,0,1
REQ-004133,contractor,3,1,78,1,vpn,corporate,1,read,0,0
REQ-004134,admin,2,1,86,0,vpn,corporate,2,write,0,0
REQ-004135,analyst,3,1,99,1,guest,restricted,2,read,1,1
REQ-004136,analyst,2,1,79,1,corporate,ot_network,1,read,0,1
REQ-004137,analyst,2,1,57,1,corporate,corporate,3,read,0,1
REQ-004138,engineer,4,1,97,1,corporate,corporate,2,admin,0,0
REQ-004139,admin,4,1,88,1,corporate,corporate,1,read,0,0
REQ-004140,contractor,4,1,94,0,guest,corporate,1,read,0,0
REQ-004141,admin,3,1,62,1,vpn,corporate,4,read,0,1
REQ-004142,admin,1,1,83,1,guest,corporate,1,read,0,0
REQ-004143,analyst,3,1,59,0,vpn,corporate,1,read,0,1
REQ-004144,engineer,3,1,81,0,corporate,corporate,2,admin,0,1
REQ-004145,admin,4,1,60,0,vpn,ot_network,2,write,1,0
REQ-004146,admin,3,1,85,1,vpn,corporate,1,read,1,1
REQ-004147,engineer,4,0,78,1,vpn,corporate,1,admin,0,1
REQ-004148,analyst,4,0,55,0,guest,corporate,3,write,0,1
REQ-004149,contractor,4,1,62,1,corporate,corporate,3,admin,0,0
REQ-004150,admin,1,1,69,1,vpn,corporate,2,admin,1,0
REQ-004151,contractor,3,1,83,1,vpn,corporate,4,write,0,1
REQ-004152,admin,3,1,69,1,vpn,corporate,1,read,1,1
REQ-004153,admin,3,0,99,1,corporate,ot_network,4,write,0,0
REQ-004154,engineer,4,1,91,1,vpn,ot_network,3,write,0,1
REQ-004155,admin,1,1,67,1,corporate,corporate,2,read,0,0
REQ-004156,analyst,3,1,91,1,vpn,corporate,2,read,0,0
REQ-004157,analyst,4,1,98,0,guest,corporate,4,read,0,0
REQ-004158,analyst,4,1,81,1,vpn,ot_network,2,admin,0,1
REQ-004159,admin,4,1,86,1,corporate,ot_network,1,read,1,0
REQ-004160,engineer,2,1,76,1,corporate,ot_network,1,write,0,0
REQ-004161,analyst,3,1,66,1,vpn,restricted,4,write,0,0
REQ-004162,admin,4,1,69,1,corporate,ot_network,2,read,0,0
REQ-004163,admin,3,0,67,1,vpn,ot_network,3,write,0,0
REQ-004164,admin,3,1,73,1,corporate,ot_network,3,write,1,1
REQ-004165,contractor,4,0,80,1,guest,corporate,2,read,1,0
REQ-004166,contractor,3,0,59,1,guest,ot_network,2,read,0,0
REQ-004167,engineer,3,0,89,1,corporate,corporate,3,read,1,1
REQ-004168,contractor,3,1,78,1,guest,ot_network,3,read,0,0
REQ-004169,contractor,2,1,80,0,corporate,corporate,2,admin,0,1
REQ-004170,analyst,2,1,77,1,corporate,ot_network,2,read,0,0
REQ-004171,contractor,3,1,82,1,corporate,corporate,1,read,0,0
REQ-004172,analyst,3,1,75,1,corporate,corporate,4,admin,0,1
REQ-004173,contractor,3,1,100,1,corporate,ot_network,2,write,0,0
REQ-004174,engineer,3,1,81,0,vpn,restricted,1,read,1,1
REQ-004175,analyst,3,0,93,1,guest,restricted,4,write,0,0
REQ-004176,analyst,3,1,78,1,corporate,corporate,1,write,0,1
REQ-004177,engineer,3,1,60,1,corporate,corporate,1,read,0,0
REQ-004178,analyst,4,1,100,1,corporate,corporate,2,read,0,0
REQ-004179,admin,4,1,100,0,corporate,corporate,2,read,0,1
REQ-004180,contractor,1,1,73,0,corporate,corporate,3,read,1,0
REQ-004181,admin,1,1,92,1,vpn,corporate,2,write,1,0
REQ-004182,analyst,4,1,79,1,corporate,corporate,1,admin,0,0
REQ-004183,engineer,2,1,61,1,corporate,corporate,1,admin,0,0
REQ-004184,analyst,3,1,56,1,corporate,corporate,2,read,0,0
REQ-004185,analyst,3,0,57,1,corporate,corporate,2,write,0,0
REQ-004186,admin,4,1,89,0,vpn,corporate,3,admin,1,1
REQ-004187,admin,4,1,79,0,corporate,corporate,2,write,0,0
REQ-004188,engineer,4,1,79,0,corporate,corporate,2,read,0,1
REQ-004189,contractor,4,1,68,1,corporate,corporate,3,write,0,0
REQ-004190,contractor,4,1,78,1,vpn,corporate,4,write,0,0
REQ-004191,contractor,3,1,96,1,vpn,corporate,3,read,0,1
REQ-004192,admin,2,0,83,1,corporate,ot_network,1,read,0,0
REQ-004193,admin,4,1,87,1,corporate,ot_network,1,read,1,0
REQ-004194,contractor,1,1,81,1,corporate,restricted,2,admin,1,1
REQ-004195,analyst,1,1,57,0,guest,corporate,1,read,0,0
REQ-004196,admin,2,1,92,0,corporate,ot_network,1,read,0,1
REQ-004197,admin,4,1,56,1,corporate,restricted,1,write,0,0
REQ-004198,admin,3,1,77,1,guest,ot_network,2,read,0,0
REQ-004199,contractor,1,1,85,1,vpn,corporate,3,read,1,0
REQ-004200,contractor,2,1,92,0,guest,restricted,3,read,0,1
REQ-004201,contractor,3,1,73,0,vpn,restricted,2,read,0,1
REQ-004202,analyst,1,1,92,0,corporate,restricted,3,read,0,0
REQ-004203,analyst,1,1,87,1,corporate,corporate,3,read,0,0
REQ-004204,contractor,4,1,56,1,corporate,corporate,2,write,1,0
REQ-004205,contractor,3,1,86,1,corporate,corporate,4,read,0,1
REQ-004206,analyst,2,1,70,1,vpn,corporate,2,read,1,1
REQ-004207,engineer,4,1,97,1,corporate,restricted,1,read,0,0
REQ-004208,contractor,1,0,89,1,vpn,corporate,1,read,1,1
REQ-004209,contractor,3,1,59,1,guest,corporate,2,write,1,0
REQ-004210,admin,3,1,80,1,corporate,ot_network,2,write,0,1
REQ-004211,admin,4,1,62,1,corporate,corporate,2,write,0,1
REQ-004212,admin,3,1,93,1,vpn,corporate,3,write,0,1
REQ-004213,contractor,3,1,86,1,corporate,corporate,1,read,0,1
REQ-004214,engineer,2,1,68,1,vpn,corporate,1,write,0,0
REQ-004215,admin,3,0,61,0,corporate,restricted,4,read,0,0
REQ-004216,analyst,2,0,97,1,corporate,corporate,4,read,1,0
REQ-004217,contractor,3,1,79,1,vpn,corporate,2,write,0,1
REQ-004218,contractor,1,1,66,1,corporate,corporate,1,read,0,0
REQ-004219,analyst,3,0,92,1,corporate,corporate,3,admin,1,0
REQ-004220,admin,2,1,98,1,corporate,corporate,1,read,0,1
REQ-004221,admin,1,1,96,1,corporate,corporate,2,read,0,0
REQ-004222,contractor,2,1,95,1,guest,corporate,3,write,0,1
REQ-004223,engineer,2,1,61,1,corporate,restricted,3,read,0,0
REQ-004224,analyst,1,1,68,1,vpn,corporate,2,admin,0,0
REQ-004225,engineer,4,1,66,1,vpn,corporate,2,write,0,1
REQ-004226,admin,3,1,55,0,corporate,restricted,1,read,0,0
REQ-004227,analyst,2,1,88,0,vpn,restricted,1,read,0,1
REQ-004228,engineer,3,1,68,1,corporate,restricted,1,admin,0,0
REQ-004229,admin,4,1,66,1,corporate,corporate,3,read,1,1
REQ-004230,engineer,1,1,83,1,corporate,ot_network,2,read,0,1
REQ-004231,admin,4,0,71,1,corporate,ot_network,3,write,0,1
REQ-004232,engineer,3,1,83,1,corporate,restricted,2,read,0,0
REQ-004233,admin,2,1,74,0,corporate,corporate,4,admin,0,1
REQ-004234,contractor,1,1,70,1,vpn,ot_network,1,read,1,1
REQ-004235,admin,1,0,74,1,vpn,restricted,3,read,0,1
REQ-004236,contractor,2,1,92,1,corporate,corporate,3,read,0,1
REQ-004237,contractor,2,1,99,0,corporate,restricted,3,read,0,0
REQ-004238,engineer,4,1,93,1,corporate,restricted,2,write,0,0
REQ-004239,admin,3,1,88,1,vpn,ot_network,1,write,1,0
REQ-004240,analyst,3,1,83,0,guest,corporate,1,read,1,0
REQ-004241,admin,4,1,91,1,corporate,corporate,2,read,1,1
REQ-004242,analyst,3,1,80,0,vpn,ot_network,1,read,1,0
REQ-004243,admin,3,1,57,0,corporate,corporate,1,read,1,0
REQ-004244,contractor,3,1,64,1,vpn,corporate,1,read,0,0
REQ-004245,engineer,2,1,96,1,guest,restricted,1,admin,0,1
REQ-004246,contractor,3,0,61,1,guest,ot_network,4,read,1,1
REQ-004247,admin,1,0,86,1,guest,restricted,4,write,0,0
REQ-004248,analyst,3,1,60,1,corporate,corporate,1,write,1,0
REQ-004249,engineer,4,1,75,0,corporate,corporate,1,write,1,0
REQ-004250,analyst,3,1,97,1,vpn,corporate,3,read,1,0
REQ-004251,analyst,3,1,98,1,corporate,corporate,2,read,0,0
REQ-004252,engineer,4,0,95,0,corporate,restricted,2,admin,0,0
REQ-004253,analyst,4,1,96,1,vpn,ot_network,3,admin,0,0
REQ-004254,engineer,4,1,71,1,guest,ot_network,3,write,0,0
REQ-004255,analyst,4,1,71,1,corporate,corporate,3,write,1,1
REQ-004256,analyst,3,1,100,1,corporate,corporate,1,write,1,1
REQ-004257,analyst,2,1,87,0,vpn,corporate,3,write,0,0
REQ-004258,engineer,2,1,61,1,corporate,corporate,4,admin,0,0
REQ-004259,analyst,3,1,60,1,vpn,corporate,3,write,0,0
REQ-004260,contractor,3,1,57,1,corporate,corporate,3,read,0,0
REQ-004261,analyst,3,1,73,0,vpn,corporate,3,read,0,0
REQ-004262,analyst,1,1,72,1,vpn,corporate,1,write,1,1
REQ-004263,admin,3,1,100,1,vpn,corporate,2,write,0,1
REQ-004264,engineer,3,1,89,1,corporate,corporate,2,admin,0,0
REQ-004265,contractor,3,1,62,1,vpn,corporate,1,admin,1,1
REQ-004266,admin,4,1,73,1,corporate,corporate,1,write,1,1
REQ-004267,analyst,2,1,65,0,corporate,corporate,3,read,0,0
REQ-004268,contractor,2,1,84,1,vpn,ot_network,1,admin,0,0
REQ-004269,contractor,4,1,61,1,corporate,ot_network,2,read,0,1
REQ-004270,analyst,1,1,72,0,corporate,corporate,1,read,0,0
REQ-004271,analyst,3,1,84,1,corporate,corporate,1,write,0,0
REQ-004272,engineer,1,1,81,1,corporate,corporate,2,read,0,1
REQ-004273,analyst,3,1,97,1,vpn,ot_network,3,admin,0,1
REQ-004274,admin,2,1,87,1,vpn,restricted,3,read,0,0
REQ-004275,contractor,1,1,57,0,guest,corporate,3,read,0,0
REQ-004276,contractor,3,1,90,0,guest,ot_network,1,write,0,0
REQ-004277,contractor,3,1,92,0,vpn,corporate,2,write,1,1
REQ-004278,engineer,2,1,92,1,corporate,corporate,1,read,0,0
REQ-004279,analyst,2,1,64,1,corporate,corporate,2,write,1,1
REQ-004280,contractor,4,1,79,1,corporate,corporate,2,write,0,1
REQ-004281,admin,3,1,72,0,corporate,restricted,3,write,0,1
REQ-004282,admin,2,1,97,1,corporate,corporate,2,read,0,0
REQ-004283,admin,2,0,60,1,guest,corporate,1,read,1,1
REQ-004284,engineer,4,1,63,1,corporate,corporate,2,read,0,0
REQ-004285,contractor,2,1,74,1,corporate,corporate,3,admin,0,0
REQ-004286,admin,4,1,58,1,corporate,restricted,1,write,1,0
REQ-004287,admin,3,1,73,1,corporate,corporate,2,write,1,0
REQ-004288,contractor,1,1,65,1,vpn,restricted,2,read,0,0
REQ-004289,contractor,3,1,100,1,corporate,ot_network,2,read,0,0
REQ-004290,analyst,1,1,93,1,guest,corporate,2,read,0,0
REQ-004291,contractor,3,1,74,1,corporate,corporate,2,write,1,0
REQ-004292,admin,3,1,66,0,corporate,corporate,3,write,1,0
REQ-004293,contractor,3,0,89,0,corporate,corporate,4,write,0,0
REQ-004294,engineer,3,1,96,1,corporate,corporate,1,write,0,0
REQ-004295,engineer,3,1,79,1,corporate,corporate,1,write,0,1
REQ-004296,contractor,4,1,60,1,corporate,restricted,4,write,0,0
REQ-004297,admin,2,1,82,0,vpn,corporate,2,read,1,0
REQ-004298,engineer,4,0,99,1,vpn,ot_network,3,admin,0,0
REQ-004299,admin,1,1,64,1,vpn,corporate,3,read,0,0
REQ-004300,analyst,3,0,94,1,vpn,corporate,3,read,1,0
REQ-004301,contractor,1,1,98,1,corporate,ot_network,2,read,1,1
REQ-004302,admin,3,1,89,1,corporate,ot_network,1,write,0,1
REQ-004303,analyst,3,1,76,1,corporate,restricted,4,read,0,1
REQ-004304,engineer,3,1,78,1,corporate,ot_network,1,read,0,1
REQ-004305,admin,2,1,58,1,corporate,restricted,1,read,0,1
REQ-004306,analyst,3,1,59,0,corporate,ot_network,1,read,1,0
REQ-004307,engineer,3,1,79,1,vpn,corporate,1,read,0,0
REQ-004308,contractor,1,1,72,0,vpn,corporate,2,write,0,0
REQ-004309,admin,4,1,67,1,corporate,ot_network,2,write,0,0
REQ-004310,engineer,2,1,99,0,guest,corporate,1,admin,0,1
REQ-004311,analyst,2,1,100,1,corporate,corporate,4,read,1,0
REQ-004312,admin,1,1,86,1,guest,corporate,1,admin,0,1
REQ-004313,analyst,4,1,76,1,guest,corporate,3,read,0,1
REQ-004314,analyst,4,1,78,1,corporate,corporate,2,read,0,1
REQ-004315,admin,1,1,90,1,vpn,restricted,4,write,0,1
REQ-004316,engineer,4,0,81,1,corporate,restricted,3,write,1,1
REQ-004317,admin,4,1,62,1,vpn,ot_network,1,read,1,0
REQ-004318,analyst,3,1,81,1,guest,corporate,1,write,0,0
REQ-004319,contractor,3,0,69,1,guest,restricted,2,write,0,1
REQ-004320,engineer,4,1,59,1,vpn,ot_network,3,write,0,1
REQ-004321,analyst,3,1,69,1,guest,restricted,2,write,0,0
REQ-004322,contractor,1,1,67,1,vpn,ot_network,2,write,0,1
REQ-004323,admin,2,1,97,0,corporate,corporate,2,read,0,0
REQ-004324,engineer,3,1,71,1,vpn,corporate,4,read,0,0
REQ-004325,admin,2,0,55,1,corporate,corporate,2,read,0,1
REQ-004326,admin,3,1,86,1,corporate,ot_network,2,admin,0,0
REQ-004327,engineer,2,0,92,1,corporate,corporate,2,read,0,0
REQ-004328,analyst,4,1,56,1,corporate,restricted,2,write,0,0
REQ-004329,contractor,4,1,83,1,corporate,corporate,2,admin,0,1
REQ-004330,contractor,2,1,63,1,vpn,restricted,4,admin,0,1
REQ-004331,engineer,1,1,91,0,vpn,corporate,1,write,0,0
REQ-004332,admin,4,1,91,0,vpn,ot_network,3,admin,0,1
REQ-004333,analyst,2,1,58,1,vpn,corporate,1,read,1,0
REQ-004334,analyst,4,1,55,1,vpn,ot_network,4,read,0,0
REQ-004335,engineer,3,1,55,1,corporate,ot_network,2,admin,0,0
REQ-004336,engineer,2,1,61,1,vpn,corporate,2,write,0,1
REQ-004337,admin,3,1,88,1,corporate,corporate,1,read,0,1
REQ-004338,contractor,3,1,78,1,corporate,corporate,1,write,0,0
REQ-004339,contractor,2,1,85,1,corporate,corporate,1,write,1,0
REQ-004340,admin,3,0,95,0,corporate,restricted,1,write,1,1
REQ-004341,admin,3,1,100,1,vpn,corporate,1,write,0,1
REQ-004342,analyst,2,1,71,0,corporate,restricted,4,read,1,0
REQ-004343,admin,3,0,69,1,corporate,corporate,1,write,0,0
REQ-004344,analyst,1,0,72,1,corporate,corporate,4,write,0,1
REQ-004345,admin,4,1,90,1,corporate,corporate,2,admin,0,0
REQ-004346,admin,2,1,100,0,vpn,ot_network,3,read,0,0
REQ-004347,analyst,2,1,84,1,corporate,ot_network,2,write,1,1
REQ-004348,analyst,4,1,96,1,corporate,corporate,3,write,1,0
REQ-004349,engineer,3,1,68,1,corporate,ot_network,1,admin,0,1
REQ-004350,admin,4,1,81,0,corporate,ot_network,2,admin,1,1
REQ-004351,contractor,2,1,59,0,corporate,corporate,1,read,0,0
REQ-004352,contractor,2,1,80,1,vpn,ot_network,1,admin,1,0
REQ-004353,engineer,4,1,73,1,guest,corporate,2,read,0,1
REQ-004354,engineer,1,0,73,1,corporate,corporate,4,read,0,1
REQ-004355,engineer,2,1,100,1,corporate,corporate,1,write,0,1
REQ-004356,analyst,3,1,89,1,corporate,ot_network,1,read,0,1
REQ-004357,engineer,3,1,68,0,vpn,ot_network,2,write,0,0
REQ-004358,analyst,4,1,76,1,vpn,corporate,1,read,1,0
REQ-004359,contractor,4,0,86,1,vpn,corporate,1,admin,0,0
REQ-004360,admin,3,1,76,1,corporate,corporate,2,read,0,1
REQ-004361,analyst,4,0,77,1,guest,ot_network,2,write,1,0
REQ-004362,engineer,2,1,63,1,corporate,corporate,1,write,0,1
REQ-004363,analyst,3,1,71,1,guest,corporate,3,read,1,0
REQ-004364,contractor,3,0,83,1,corporate,corporate,3,admin,0,0
REQ-004365,engineer,4,1,72,1,vpn,restricted,1,read,0,0
REQ-004366,contractor,2,1,82,1,corporate,corporate,2,read,1,0
REQ-004367,engineer,1,1,94,1,corporate,ot_network,1,write,0,1
REQ-004368,contractor,4,1,83,0,corporate,corporate,1,write,0,0
REQ-004369,analyst,3,0,100,1,vpn,corporate,1,read,1,1
REQ-004370,admin,4,1,75,1,guest,ot_network,3,read,1,0
REQ-004371,admin,3,1,59,0,vpn,ot_network,2,read,0,1
REQ-004372,engineer,2,1,89,1,corporate,corporate,3,read,0,0
REQ-004373,admin,1,1,84,1,guest,restricted,3,write,0,0
REQ-004374,contractor,2,1,78,1,corporate,restricted,2,write,1,0
REQ-004375,analyst,3,1,75,1,vpn,corporate,1,read,1,0
REQ-004376,contractor,4,1,57,1,vpn,ot_network,2,read,0,1
REQ-004377,contractor,3,1,88,1,vpn,corporate,4,write,1,1
REQ-004378,analyst,3,1,95,1,vpn,corporate,1,read,0,0
REQ-004379,admin,4,1,92,1,corporate,ot_network,2,write,0,0
REQ-004380,contractor,3,1,91,1,vpn,corporate,2,read,1,1
REQ-004381,analyst,2,0,70,1,vpn,corporate,2,write,0,0
REQ-004382,engineer,1,1,85,1,corporate,corporate,1,read,0,1
REQ-004383,analyst,4,1,71,0,vpn,corporate,1,write,0,0
REQ-004384,admin,3,1,69,1,corporate,corporate,2,read,0,0
REQ-004385,admin,2,1,67,0,corporate,corporate,1,read,0,1
REQ-004386,contractor,3,1,82,1,vpn,restricted,2,write,1,0
REQ-004387,admin,2,1,97,1,guest,corporate,4,admin,0,1
REQ-004388,admin,3,1,63,1,corporate,corporate,3,admin,0,0
REQ-004389,engineer,3,1,87,1,corporate,restricted,4,read,0,0
REQ-004390,analyst,3,1,83,1,vpn,ot_network,3,admin,0,0
REQ-004391,engineer,3,1,58,1,guest,restricted,3,write,0,1
REQ-004392,admin,1,1,82,1,corporate,ot_network,4,read,0,0
REQ-004393,analyst,4,1,68,0,vpn,corporate,3,write,0,1
REQ-004394,admin,2,1,64,1,guest,restricted,3,write,0,0
REQ-004395,analyst,2,1,81,1,corporate,corporate,4,write,0,1
REQ-004396,contractor,4,1,92,0,vpn,corporate,2,write,1,0
REQ-004397,engineer,3,1,72,1,vpn,ot_network,2,write,0,0
REQ-004398,contractor,3,0,69,1,corporate,restricted,3,admin,0,0
REQ-004399,analyst,2,1,66,1,guest,restricted,3,read,1,0
REQ-004400,engineer,4,1,63,1,corporate,restricted,2,admin,1,1
REQ-004401,admin,3,1,69,1,vpn,corporate,4,read,1,0
REQ-004402,admin,3,1,76,1,corporate,corporate,1,read,0,0
REQ-004403,admin,4,1,94,1,corporate,corporate,2,read,0,1
REQ-004404,admin,1,1,71,0,vpn,restricted,1,write,0,0
REQ-004405,contractor,3,0,62,1,corporate,corporate,4,read,0,1
REQ-004406,contractor,2,1,56,1,corporate,ot_network,1,read,1,0
REQ-004407,admin,4,1,68,1,guest,ot_network,1,admin,0,0
REQ-004408,contractor,3,1,89,1,corporate,corporate,1,write,0,0
REQ-004409,engineer,4,1,99,1,guest,corporate,4,write,0,0
REQ-004410,admin,3,1,66,1,corporate,ot_network,4,write,1,1
REQ-004411,admin,2,1,97,1,guest,restricted,2,read,0,0
REQ-004412,contractor,3,0,73,0,vpn,corporate,1,write,0,1
REQ-004413,contractor,3,0,62,1,corporate,corporate,1,write,1,0
REQ-004414,admin,1,0,88,1,vpn,corporate,2,read,0,1
REQ-004415,engineer,2,0,75,1,corporate,corporate,3,read,0,0
